station,time,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,shortwave_radiation,apparent_temperature
SanAntonio,2024-11-27 21:00:00,69.0,61,55.0,2.6,0.0,69.5
SanAntonio,2024-11-27 22:00:00,67.5,63,54.5,1.7,0.0,68.2
SanAntonio,2024-11-27 23:00:00,63.8,69,53.4,3.7,0.0,63.3
SanAntonio,2024-11-28 00:00:00,61.8,85,57.3,2.6,0.0,63.1
SanAntonio,2024-11-28 01:00:00,65.8,60,51.5,10.5,0.0,61.8
SanAntonio,2024-11-28 02:00:00,62.0,49,42.6,14.8,0.0,53.9
SanAntonio,2024-11-28 03:00:00,59.3,50,40.7,13.1,0.0,51.5
SanAntonio,2024-11-28 04:00:00,57.4,50,38.9,15.5,0.0,48.2
SanAntonio,2024-11-28 05:00:00,56.2,52,38.8,13.6,0.0,47.8
SanAntonio,2024-11-28 06:00:00,55.0,53,38.2,14.0,0.0,46.3
SanAntonio,2024-11-28 07:00:00,53.5,50,35.3,12.5,0.0,44.9
SanAntonio,2024-11-28 08:00:00,51.9,50,33.9,13.6,0.0,42.7
SanAntonio,2024-11-28 09:00:00,52.6,56,37.4,14.5,43.0,43.6
SanAntonio,2024-11-28 10:00:00,54.2,55,38.4,14.6,228.0,45.3
SanAntonio,2024-11-28 11:00:00,56.5,51,38.6,13.1,405.0,48.3
SanAntonio,2024-11-28 12:00:00,59.0,45,37.7,13.6,545.0,50.4
SanAntonio,2024-11-28 13:00:00,60.4,41,36.6,14.0,635.0,52.1
SanAntonio,2024-11-28 14:00:00,59.7,42,36.5,14.3,607.0,51.1
SanAntonio,2024-11-28 15:00:00,59.3,37,33.0,14.7,532.0,49.4
SanAntonio,2024-11-28 16:00:00,60.1,37,33.7,13.1,356.0,51.0
SanAntonio,2024-11-28 17:00:00,60.5,31,29.7,10.1,216.0,52.0
SanAntonio,2024-11-28 18:00:00,57.8,33,28.8,9.1,83.0,49.6
SanAntonio,2024-11-28 19:00:00,55.9,31,25.7,7.4,0.0,48.1
SanAntonio,2024-11-28 20:00:00,54.0,30,23.2,7.5,0.0,45.8
SanAntonio,2024-11-28 21:00:00,52.6,35,25.7,7.1,0.0,45.0
SanAntonio,2024-11-28 22:00:00,52.3,30,21.7,8.7,0.0,43.5
SanAntonio,2024-11-28 23:00:00,51.0,30,20.6,10.1,0.0,41.5
SanAntonio,2024-11-29 00:00:00,49.9,34,22.6,11.5,0.0,39.9
SanAntonio,2024-11-29 01:00:00,48.5,35,22.1,12.2,0.0,38.2
SanAntonio,2024-11-29 02:00:00,46.8,45,26.6,11.8,0.0,37.2
SanAntonio,2024-11-29 03:00:00,46.0,44,25.3,12.6,0.0,35.9
SanAntonio,2024-11-29 04:00:00,44.9,45,24.8,9.8,0.0,35.9
SanAntonio,2024-11-29 05:00:00,43.9,47,25.0,9.4,0.0,35.1
SanAntonio,2024-11-29 06:00:00,43.2,49,25.3,9.3,0.0,34.5
SanAntonio,2024-11-29 07:00:00,41.6,54,26.2,7.5,0.0,33.8
SanAntonio,2024-11-29 08:00:00,40.8,55,25.8,7.1,0.0,33.1
SanAntonio,2024-11-29 09:00:00,41.8,53,26.0,8.1,53.0,33.7
SanAntonio,2024-11-29 10:00:00,45.1,50,27.5,9.8,231.0,36.5
SanAntonio,2024-11-29 11:00:00,48.5,50,30.7,10.4,417.0,40.1
SanAntonio,2024-11-29 12:00:00,51.4,42,29.0,10.4,555.0,42.8
SanAntonio,2024-11-29 13:00:00,54.1,42,31.5,8.9,641.0,47.3
SanAntonio,2024-11-29 14:00:00,57.1,36,30.3,8.0,665.0,50.7
SanAntonio,2024-11-29 15:00:00,58.7,32,28.9,9.1,619.0,51.2
SanAntonio,2024-11-29 16:00:00,59.3,29,27.0,8.1,512.0,51.4
SanAntonio,2024-11-29 17:00:00,58.9,29,26.6,7.4,343.0,51.2
SanAntonio,2024-11-29 18:00:00,57.6,29,25.5,7.0,135.0,49.9
SanAntonio,2024-11-29 19:00:00,53.1,35,26.1,4.0,0.0,46.8
SanAntonio,2024-11-29 20:00:00,50.4,42,28.2,3.8,0.0,44.4
SanAntonio,2024-11-29 21:00:00,49.5,40,26.2,2.3,0.0,43.9
SanAntonio,2024-11-29 22:00:00,47.7,41,25.1,2.2,0.0,42.0
SanAntonio,2024-11-29 23:00:00,45.8,49,27.7,3.7,0.0,39.8
SanAntonio,2024-11-30 00:00:00,45.9,50,28.3,3.4,0.0,40.1
SanAntonio,2024-11-30 01:00:00,45.8,51,28.7,3.3,0.0,40.1
SanAntonio,2024-11-30 02:00:00,44.8,50,27.3,1.2,0.0,39.8
SanAntonio,2024-11-30 03:00:00,43.5,55,28.4,2.1,0.0,38.2
SanAntonio,2024-11-30 04:00:00,42.7,60,29.7,2.9,0.0,37.2
SanAntonio,2024-11-30 05:00:00,42.7,63,31.0,3.2,0.0,37.4
SanAntonio,2024-11-30 06:00:00,43.5,62,31.3,3.2,0.0,38.2
SanAntonio,2024-11-30 07:00:00,43.4,60,30.4,2.5,0.0,38.3
SanAntonio,2024-11-30 08:00:00,44.5,60,31.4,3.3,0.0,39.1
SanAntonio,2024-11-30 09:00:00,44.5,57,30.2,2.8,50.0,39.3
SanAntonio,2024-11-30 10:00:00,48.6,55,33.1,1.7,158.0,44.2
SanAntonio,2024-11-30 11:00:00,51.9,57,37.2,1.4,386.0,48.4
SanAntonio,2024-11-30 12:00:00,54.7,49,35.9,1.5,235.0,50.9
SanAntonio,2024-11-30 13:00:00,57.7,45,36.5,2.1,343.0,53.7
SanAntonio,2024-11-30 14:00:00,61.2,46,40.2,3.9,598.0,57.7
SanAntonio,2024-11-30 15:00:00,63.6,42,40.1,5.1,354.0,59.1
SanAntonio,2024-11-30 16:00:00,63.4,37,36.7,4.2,212.0,58.6
SanAntonio,2024-11-30 17:00:00,63.7,39,38.3,4.3,103.0,59.2
SanAntonio,2024-11-30 18:00:00,62.3,46,41.2,2.4,104.0,59.1
SanAntonio,2024-11-30 19:00:00,62.5,44,40.2,2.2,0.0,59.2
SanAntonio,2024-11-30 20:00:00,59.1,48,39.4,2.1,0.0,55.7
SanAntonio,2024-11-30 21:00:00,57.9,48,38.3,3.4,0.0,53.7
SanAntonio,2024-11-30 22:00:00,57.9,54,41.3,5.6,0.0,53.4
SanAntonio,2024-11-30 23:00:00,58.9,46,38.2,2.7,0.0,55.0
SanAntonio,2024-12-01 00:00:00,56.7,57,41.6,2.6,0.0,53.6
SanAntonio,2024-12-01 01:00:00,59.9,57,44.7,1.3,0.0,58.0
SanAntonio,2024-12-01 02:00:00,59.1,58,44.4,1.1,0.0,57.2
SanAntonio,2024-12-01 03:00:00,59.5,64,47.3,1.5,0.0,58.1
SanAntonio,2024-12-01 04:00:00,59.3,64,47.1,2.0,0.0,57.7
SanAntonio,2024-12-01 05:00:00,58.1,67,47.2,2.1,0.0,56.5
SanAntonio,2024-12-01 06:00:00,58.4,68,47.9,2.0,0.0,57.0
SanAntonio,2024-12-01 07:00:00,58.2,73,49.6,1.9,0.0,57.3
SanAntonio,2024-12-01 08:00:00,57.1,74,48.9,3.0,0.0,55.6
SanAntonio,2024-12-01 09:00:00,57.3,72,48.4,2.1,27.0,56.0
SanAntonio,2024-12-01 10:00:00,58.6,70,48.8,1.6,143.0,57.6
SanAntonio,2024-12-01 11:00:00,62.0,67,50.9,4.2,91.0,60.5
SanAntonio,2024-12-01 12:00:00,64.9,63,52.0,4.6,137.0,63.5
SanAntonio,2024-12-01 13:00:00,66.6,61,52.7,3.9,299.0,65.8
SanAntonio,2024-12-01 14:00:00,68.8,57,52.9,3.4,408.0,68.2
SanAntonio,2024-12-01 15:00:00,70.1,52,51.7,1.8,543.0,69.9
SanAntonio,2024-12-01 16:00:00,69.7,57,53.8,2.8,242.0,69.7
SanAntonio,2024-12-01 17:00:00,70.4,55,53.4,4.9,155.0,69.3
SanAntonio,2024-12-01 18:00:00,69.5,55,52.6,5.4,55.0,68.0
SanAntonio,2024-12-01 19:00:00,67.9,54,50.7,2.8,0.0,67.0
SanAntonio,2024-12-01 20:00:00,66.8,53,49.1,4.4,0.0,64.7
SanAntonio,2024-12-01 21:00:00,66.0,59,51.2,2.6,0.0,65.3
SanAntonio,2024-12-01 22:00:00,63.5,58,48.5,1.1,0.0,62.7
SanAntonio,2024-12-01 23:00:00,60.3,53,43.1,2.1,0.0,57.7
SanAntonio,2024-12-02 00:00:00,57.7,58,43.0,1.9,0.0,55.1
SanAntonio,2024-12-02 01:00:00,58.3,56,42.7,2.1,0.0,55.6
SanAntonio,2024-12-02 02:00:00,56.3,57,41.3,3.5,0.0,52.7
SanAntonio,2024-12-02 03:00:00,53.3,60,39.7,2.6,0.0,49.7
SanAntonio,2024-12-02 04:00:00,50.8,62,38.3,3.6,0.0,46.6
SanAntonio,2024-12-02 05:00:00,49.3,62,36.8,3.1,0.0,45.0
SanAntonio,2024-12-02 06:00:00,47.7,72,39.1,2.9,0.0,43.9
SanAntonio,2024-12-02 07:00:00,47.2,74,39.3,4.5,0.0,42.7
SanAntonio,2024-12-02 08:00:00,46.3,73,38.2,3.9,0.0,41.9
SanAntonio,2024-12-02 09:00:00,49.0,68,38.9,4.4,45.0,44.5
SanAntonio,2024-12-02 10:00:00,54.9,62,42.1,6.2,218.0,50.3
SanAntonio,2024-12-02 11:00:00,59.8,52,42.2,9.7,395.0,53.8
SanAntonio,2024-12-02 12:00:00,62.5,48,42.6,11.4,545.0,55.9
SanAntonio,2024-12-02 13:00:00,64.2,49,44.6,9.2,627.0,59.6
SanAntonio,2024-12-02 14:00:00,66.2,46,44.8,9.8,650.0,61.7
SanAntonio,2024-12-02 15:00:00,67.4,39,41.6,10.7,607.0,61.3
SanAntonio,2024-12-02 16:00:00,67.9,38,41.3,9.3,492.0,61.8
SanAntonio,2024-12-02 17:00:00,67.7,37,40.5,8.6,318.0,61.7
SanAntonio,2024-12-02 18:00:00,65.9,38,39.5,8.4,109.0,59.8
SanAntonio,2024-12-02 19:00:00,64.2,35,35.9,4.4,0.0,59.1
SanAntonio,2024-12-02 20:00:00,61.8,36,34.6,4.9,0.0,56.3
SanAntonio,2024-12-02 21:00:00,62.3,39,37.0,4.7,0.0,57.3
SanAntonio,2024-12-02 22:00:00,62.1,42,38.7,2.2,0.0,58.5
SanAntonio,2024-12-02 23:00:00,61.4,46,40.4,3.2,0.0,57.7
SanAntonio,2024-12-03 00:00:00,59.2,50,40.6,2.9,0.0,55.7
SanAntonio,2024-12-03 01:00:00,57.8,50,39.3,3.6,0.0,53.7
SanAntonio,2024-12-03 02:00:00,56.5,48,37.1,2.6,0.0,52.5
SanAntonio,2024-12-03 03:00:00,55.7,48,36.3,1.5,0.0,52.0
SanAntonio,2024-12-03 04:00:00,55.1,48,35.7,5.0,0.0,49.7
SanAntonio,2024-12-03 05:00:00,54.8,50,36.5,5.6,0.0,49.4
SanAntonio,2024-12-03 06:00:00,55.0,53,38.2,3.6,0.0,50.7
SanAntonio,2024-12-03 07:00:00,54.6,52,37.3,4.3,0.0,49.9
SanAntonio,2024-12-03 08:00:00,53.7,60,40.2,4.0,0.0,49.7
SanAntonio,2024-12-03 09:00:00,52.6,67,42.0,2.2,42.0,49.7
SanAntonio,2024-12-03 10:00:00,54.3,59,40.2,7.1,28.0,48.9
SanAntonio,2024-12-03 11:00:00,56.5,54,40.1,7.8,110.0,50.8
SanAntonio,2024-12-03 12:00:00,57.1,49,38.2,7.9,108.0,51.0
SanAntonio,2024-12-03 13:00:00,59.9,44,38.0,7.4,197.0,54.0
SanAntonio,2024-12-03 14:00:00,61.3,39,36.1,7.9,454.0,54.8
SanAntonio,2024-12-03 15:00:00,59.6,46,38.8,5.6,341.0,54.6
SanAntonio,2024-12-03 16:00:00,58.7,46,37.9,5.3,71.0,53.6
SanAntonio,2024-12-03 17:00:00,59.4,42,36.3,5.9,147.0,53.8
SanAntonio,2024-12-03 18:00:00,58.2,44,36.4,6.7,17.0,52.3
SanAntonio,2024-12-03 19:00:00,58.1,50,39.6,4.5,0.0,53.8
SanAntonio,2024-12-03 20:00:00,58.9,42,35.8,2.9,0.0,54.4
SanAntonio,2024-12-03 21:00:00,57.8,41,34.2,4.6,0.0,52.4
SanAntonio,2024-12-03 22:00:00,55.5,54,39.1,4.6,0.0,51.0
SanAntonio,2024-12-03 23:00:00,56.2,56,40.7,5.5,0.0,51.6
SanAntonio,2024-12-04 00:00:00,57.2,54,40.7,4.7,0.0,53.0
SanAntonio,2024-12-04 01:00:00,57.9,50,39.3,4.3,0.0,53.5
SanAntonio,2024-12-04 02:00:00,57.3,49,38.3,5.3,0.0,52.4
SanAntonio,2024-12-04 03:00:00,56.2,63,43.7,3.9,0.0,52.9
SanAntonio,2024-12-04 04:00:00,53.2,84,48.5,4.5,0.0,50.9
SanAntonio,2024-12-04 05:00:00,52.5,91,49.9,3.5,0.0,51.0
SanAntonio,2024-12-04 06:00:00,53.7,91,51.2,4.1,0.0,52.4
SanAntonio,2024-12-04 07:00:00,53.6,94,51.9,4.2,0.0,52.5
SanAntonio,2024-12-04 08:00:00,54.1,95,52.7,4.2,0.0,53.1
SanAntonio,2024-12-04 09:00:00,54.4,94,52.8,2.9,5.0,54.1
SanAntonio,2024-12-04 10:00:00,55.4,94,53.7,3.6,12.0,55.1
SanAntonio,2024-12-04 11:00:00,57.8,95,56.3,4.1,119.0,58.1
SanAntonio,2024-12-04 12:00:00,59.0,94,57.3,2.1,107.0,60.5
SanAntonio,2024-12-04 13:00:00,60.4,96,59.2,1.0,197.0,63.1
SanAntonio,2024-12-04 14:00:00,61.5,94,59.7,1.9,123.0,63.9
SanAntonio,2024-12-04 15:00:00,61.6,94,59.8,0.9,94.0,64.5
SanAntonio,2024-12-04 16:00:00,61.6,94,59.8,0.7,79.0,64.6
SanAntonio,2024-12-04 17:00:00,62.6,92,60.3,0.7,115.0,65.8
SanAntonio,2024-12-04 18:00:00,62.0,93,60.0,1.3,25.0,64.8
SanAntonio,2024-12-04 19:00:00,62.3,92,59.9,1.8,0.0,64.9
SanAntonio,2024-12-04 20:00:00,62.0,93,60.0,3.6,0.0,63.9
SanAntonio,2024-12-04 21:00:00,62.2,94,60.4,2.7,0.0,64.6
SanAntonio,2024-12-04 22:00:00,61.3,96,60.1,4.2,0.0,63.0
SanAntonio,2024-12-04 23:00:00,60.6,94,58.8,3.5,0.0,62.0
SanAntonio,2024-12-05 00:00:00,60.1,93,58.1,3.3,0.0,61.4
SanAntonio,2024-12-05 01:00:00,59.5,93,57.5,2.6,0.0,60.8
SanAntonio,2024-12-05 02:00:00,59.8,92,57.4,2.3,0.0,61.2
SanAntonio,2024-12-05 03:00:00,60.1,91,57.5,1.1,0.0,62.1
SanAntonio,2024-12-05 04:00:00,59.8,90,56.8,4.0,0.0,60.3
SanAntonio,2024-12-05 05:00:00,59.0,88,55.5,5.4,0.0,58.5
SanAntonio,2024-12-05 06:00:00,58.5,88,54.9,4.8,0.0,58.0
SanAntonio,2024-12-05 07:00:00,57.8,89,54.6,5.5,0.0,56.9
SanAntonio,2024-12-05 08:00:00,57.9,89,54.6,3.9,0.0,57.7
SanAntonio,2024-12-05 09:00:00,57.9,88,54.3,6.3,27.0,56.6
SanAntonio,2024-12-05 10:00:00,57.1,90,54.2,8.6,26.0,54.8
SanAntonio,2024-12-05 11:00:00,57.5,87,53.7,9.2,65.0,54.8
SanAntonio,2024-12-05 12:00:00,57.8,86,53.6,9.1,77.0,55.0
SanAntonio,2024-12-05 13:00:00,58.2,87,54.4,9.5,132.0,55.6
SanAntonio,2024-12-05 14:00:00,58.0,84,53.2,9.1,82.0,55.2
SanAntonio,2024-12-05 15:00:00,57.0,88,53.4,8.6,56.0,54.4
SanAntonio,2024-12-05 16:00:00,56.7,90,53.8,10.3,72.0,53.5
SanAntonio,2024-12-05 17:00:00,57.6,83,52.5,10.3,64.0,54.0
SanAntonio,2024-12-05 18:00:00,58.0,79,51.5,8.7,53.0,54.7
SanAntonio,2024-12-05 19:00:00,57.3,76,49.8,6.3,0.0,54.6
SanAntonio,2024-12-05 20:00:00,57.1,75,49.3,9.3,0.0,53.0
SanAntonio,2024-12-05 21:00:00,56.5,71,47.2,7.8,0.0,52.5
SanAntonio,2024-12-05 22:00:00,55.6,69,45.6,7.1,0.0,51.5
SanAntonio,2024-12-05 23:00:00,55.7,68,45.3,8.5,0.0,50.9
SanAntonio,2024-12-06 00:00:00,56.4,59,42.3,6.8,0.0,51.6
SanAntonio,2024-12-06 01:00:00,54.1,54,37.8,8.5,0.0,47.6
SanAntonio,2024-12-06 02:00:00,52.8,57,38.0,7.1,0.0,47.0
SanAntonio,2024-12-06 03:00:00,51.6,58,37.3,9.2,0.0,44.8
SanAntonio,2024-12-06 04:00:00,51.4,50,33.4,8.1,0.0,44.4
SanAntonio,2024-12-06 05:00:00,50.0,48,31.1,10.0,0.0,41.9
SanAntonio,2024-12-06 06:00:00,49.9,51,32.5,9.1,0.0,42.3
SanAntonio,2024-12-06 07:00:00,47.3,56,32.4,6.5,0.0,40.8
SanAntonio,2024-12-06 08:00:00,49.5,45,29.0,7.6,0.0,42.0
SanAntonio,2024-12-06 09:00:00,48.6,48,29.8,7.3,6.0,41.4
SanAntonio,2024-12-06 10:00:00,48.6,51,31.3,8.2,63.0,41.2
SanAntonio,2024-12-06 11:00:00,49.8,49,31.4,8.6,170.0,42.2
SanAntonio,2024-12-06 12:00:00,49.4,48,30.5,9.2,259.0,41.5
SanAntonio,2024-12-06 13:00:00,49.9,45,29.4,9.6,224.0,41.7
SanAntonio,2024-12-06 14:00:00,51.0,45,30.4,8.2,102.0,43.5
SanAntonio,2024-12-06 15:00:00,52.0,43,30.2,7.4,55.0,44.8
SanAntonio,2024-12-06 16:00:00,51.0,44,29.9,6.7,33.0,44.0
SanAntonio,2024-12-06 17:00:00,51.2,45,30.6,6.3,34.0,44.5
SanAntonio,2024-12-06 18:00:00,51.1,49,32.6,6.0,23.0,44.8
SanAntonio,2024-12-06 19:00:00,50.7,53,34.2,4.8,0.0,45.2
SanAntonio,2024-12-06 20:00:00,50.5,54,34.5,6.4,0.0,44.3
SanAntonio,2024-12-06 21:00:00,49.2,53,32.8,8.1,0.0,42.1
SanAntonio,2024-12-06 22:00:00,49.9,48,30.9,6.5,0.0,43.1
SanAntonio,2024-12-06 23:00:00,49.0,54,33.1,6.4,0.0,42.7
SanAntonio,2024-12-07 00:00:00,48.6,59,34.9,7.9,0.0,41.9
SanAntonio,2024-12-07 01:00:00,49.6,55,34.1,6.7,0.0,43.3
SanAntonio,2024-12-07 02:00:00,49.4,57,34.8,6.1,0.0,43.5
SanAntonio,2024-12-07 03:00:00,48.6,55,33.1,7.7,0.0,41.7
SanAntonio,2024-12-07 04:00:00,47.5,63,35.5,5.8,0.0,41.8
SanAntonio,2024-12-07 05:00:00,47.4,63,35.5,6.4,0.0,41.4
SanAntonio,2024-12-07 06:00:00,46.4,71,37.5,3.9,0.0,41.9
SanAntonio,2024-12-07 07:00:00,44.5,83,39.7,8.6,0.0,38.4
SanAntonio,2024-12-07 08:00:00,42.9,91,40.5,9.4,0.0,36.6
SanAntonio,2024-12-07 09:00:00,43.3,92,41.1,8.2,1.0,37.6
SanAntonio,2024-12-07 10:00:00,43.8,87,40.2,7.5,23.0,38.3
SanAntonio,2024-12-07 11:00:00,43.5,93,41.6,6.7,28.0,38.6
SanAntonio,2024-12-07 12:00:00,43.9,91,41.5,4.7,21.0,39.8
SanAntonio,2024-12-07 13:00:00,44.2,92,42.0,6.5,27.0,39.5
SanAntonio,2024-12-07 14:00:00,44.3,92,42.1,5.0,27.0,40.2
SanAntonio,2024-12-07 15:00:00,44.9,91,42.4,5.9,47.0,40.5
SanAntonio,2024-12-07 16:00:00,45.9,92,43.7,4.8,51.0,42.3
SanAntonio,2024-12-07 17:00:00,45.3,94,43.6,4.9,22.0,41.6
SanAntonio,2024-12-07 18:00:00,45.2,93,43.3,5.1,17.0,41.3
SanAntonio,2024-12-07 19:00:00,45.4,94,43.7,3.6,0.0,42.2
SanAntonio,2024-12-07 20:00:00,45.7,93,43.8,3.4,0.0,42.7
SanAntonio,2024-12-07 21:00:00,45.6,94,44.0,2.9,0.0,42.9
SanAntonio,2024-12-07 22:00:00,46.0,94,44.4,2.1,0.0,43.7
SanAntonio,2024-12-07 23:00:00,46.0,94,44.4,1.9,0.0,43.7
SanAntonio,2024-12-08 00:00:00,46.4,95,45.1,2.1,0.0,44.3
SanAntonio,2024-12-08 01:00:00,46.8,94,45.2,1.5,0.0,44.9
SanAntonio,2024-12-08 02:00:00,47.2,94,45.6,1.6,0.0,45.4
SanAntonio,2024-12-08 03:00:00,47.2,93,45.3,1.4,0.0,45.4
SanAntonio,2024-12-08 04:00:00,47.3,95,46.0,1.4,0.0,45.7
SanAntonio,2024-12-08 05:00:00,47.6,96,46.5,1.0,0.0,46.3
SanAntonio,2024-12-08 06:00:00,47.8,94,46.1,5.2,0.0,44.6
SanAntonio,2024-12-08 07:00:00,47.5,97,46.7,1.6,0.0,46.0
SanAntonio,2024-12-08 08:00:00,48.0,96,46.9,3.2,0.0,45.8
SanAntonio,2024-12-08 09:00:00,48.1,96,47.0,2.7,4.0,46.1
SanAntonio,2024-12-08 10:00:00,48.6,97,47.8,4.3,69.0,46.2
SanAntonio,2024-12-08 11:00:00,49.9,95,48.5,4.1,208.0,47.7
SanAntonio,2024-12-08 12:00:00,51.2,95,49.8,3.3,137.0,49.8
SanAntonio,2024-12-08 13:00:00,52.4,95,51.0,4.4,179.0,50.8
SanAntonio,2024-12-08 14:00:00,54.1,92,51.8,6.5,225.0,51.9
SanAntonio,2024-12-08 15:00:00,54.4,88,50.9,7.6,101.0,51.4
SanAntonio,2024-12-08 16:00:00,55.9,87,52.1,5.9,218.0,54.0
SanAntonio,2024-12-08 17:00:00,55.8,86,51.7,6.5,175.0,53.6
SanAntonio,2024-12-08 18:00:00,55.2,84,50.4,4.6,65.0,53.4
SanAntonio,2024-12-08 19:00:00,52.8,86,48.7,3.6,0.0,51.0
SanAntonio,2024-12-08 20:00:00,52.8,88,49.4,2.3,0.0,51.7
SanAntonio,2024-12-08 21:00:00,51.8,89,48.7,5.3,0.0,49.2
SanAntonio,2024-12-08 22:00:00,51.8,86,47.8,1.4,0.0,50.6
SanAntonio,2024-12-08 23:00:00,50.8,87,47.1,0.8,0.0,49.7
SanAntonio,2024-12-09 00:00:00,51.9,92,49.7,3.4,0.0,50.4
SanAntonio,2024-12-09 01:00:00,52.5,92,50.2,2.5,0.0,51.5
SanAntonio,2024-12-09 02:00:00,51.8,95,50.4,2.7,0.0,50.8
SanAntonio,2024-12-09 03:00:00,51.5,94,49.8,2.1,0.0,50.6
SanAntonio,2024-12-09 04:00:00,52.9,96,51.8,1.1,0.0,53.0
SanAntonio,2024-12-09 05:00:00,53.2,94,51.5,1.4,0.0,53.1
SanAntonio,2024-12-09 06:00:00,51.4,97,50.6,2.2,0.0,50.6
SanAntonio,2024-12-09 07:00:00,50.5,97,49.7,3.4,0.0,49.0
SanAntonio,2024-12-09 08:00:00,49.9,96,48.8,1.8,0.0,48.9
SanAntonio,2024-12-09 09:00:00,49.4,97,48.6,2.9,18.0,47.8
SanAntonio,2024-12-09 10:00:00,52.0,95,50.6,3.5,105.0,50.7
SanAntonio,2024-12-09 11:00:00,57.7,88,54.2,5.3,158.0,56.7
SanAntonio,2024-12-09 12:00:00,65.1,75,56.9,5.1,539.0,65.2
SanAntonio,2024-12-09 13:00:00,71.6,57,55.6,6.5,626.0,71.4
SanAntonio,2024-12-09 14:00:00,76.2,45,53.3,6.1,660.0,75.8
SanAntonio,2024-12-09 15:00:00,78.9,42,53.9,6.3,611.0,78.1
SanAntonio,2024-12-09 16:00:00,80.5,34,49.5,5.5,510.0,78.0
SanAntonio,2024-12-09 17:00:00,80.0,37,51.4,6.2,346.0,77.8
SanAntonio,2024-12-09 18:00:00,77.9,30,44.0,3.0,141.0,75.1
SanAntonio,2024-12-09 19:00:00,70.8,44,47.8,3.2,0.0,68.9
SanAntonio,2024-12-09 20:00:00,65.2,52,47.1,3.2,0.0,63.0
SanAntonio,2024-12-09 21:00:00,62.0,61,48.4,3.4,0.0,60.1
SanAntonio,2024-12-09 22:00:00,58.3,69,48.2,1.6,0.0,57.2
SanAntonio,2024-12-09 23:00:00,56.3,70,46.7,2.8,0.0,54.3
SanAntonio,2024-12-10 00:00:00,53.5,67,42.8,3.8,0.0,50.0
SanAntonio,2024-12-10 01:00:00,51.7,78,45.1,4.1,0.0,48.7
SanAntonio,2024-12-10 02:00:00,50.2,79,44.0,5.7,0.0,46.3
SanAntonio,2024-12-10 03:00:00,50.3,67,39.8,6.4,0.0,45.2
SanAntonio,2024-12-10 04:00:00,49.0,74,41.0,9.8,0.0,42.6
SanAntonio,2024-12-10 05:00:00,49.7,75,42.1,7.7,0.0,44.5
SanAntonio,2024-12-10 06:00:00,48.1,81,42.5,7.2,0.0,43.1
SanAntonio,2024-12-10 07:00:00,47.9,82,42.6,8.1,0.0,42.6
SanAntonio,2024-12-10 08:00:00,47.8,83,42.9,8.2,0.0,42.5
SanAntonio,2024-12-10 09:00:00,49.0,84,44.4,7.9,32.0,44.3
SanAntonio,2024-12-10 10:00:00,51.8,82,46.5,14.0,108.0,45.0
SanAntonio,2024-12-10 11:00:00,54.2,76,46.8,14.1,252.0,47.4
SanAntonio,2024-12-10 12:00:00,56.8,68,46.3,14.7,384.0,49.6
SanAntonio,2024-12-10 13:00:00,57.0,67,46.1,15.2,455.0,49.5
SanAntonio,2024-12-10 14:00:00,59.0,52,41.4,14.4,651.0,51.7
SanAntonio,2024-12-10 15:00:00,60.5,36,33.4,17.7,608.0,49.9
SanAntonio,2024-12-10 16:00:00,62.5,40,37.8,17.8,501.0,52.1
SanAntonio,2024-12-10 17:00:00,61.0,34,32.4,16.7,340.0,50.2
SanAntonio,2024-12-10 18:00:00,58.4,33,29.4,16.7,142.0,47.2
SanAntonio,2024-12-10 19:00:00,54.3,36,27.9,13.5,0.0,44.1
SanAntonio,2024-12-10 20:00:00,51.3,41,28.4,12.0,0.0,41.9
SanAntonio,2024-12-10 21:00:00,49.1,47,29.8,9.6,0.0,40.9
SanAntonio,2024-12-10 22:00:00,47.2,47,28.0,6.8,0.0,40.0
SanAntonio,2024-12-10 23:00:00,44.5,47,25.5,4.3,0.0,38.0
SanAntonio,2024-12-11 00:00:00,42.4,57,28.2,4.1,0.0,36.3
SanAntonio,2024-12-11 01:00:00,40.9,58,27.2,5.2,0.0,34.1
SanAntonio,2024-12-11 02:00:00,39.2,65,28.5,3.9,0.0,33.2
SanAntonio,2024-12-11 03:00:00,38.1,68,28.4,3.7,0.0,32.1
SanAntonio,2024-12-11 04:00:00,37.1,71,28.5,3.6,0.0,31.2
SanAntonio,2024-12-11 05:00:00,35.8,74,28.3,4.1,0.0,29.7
SanAntonio,2024-12-11 06:00:00,35.5,70,26.6,3.5,0.0,29.4
SanAntonio,2024-12-11 07:00:00,35.2,68,25.7,3.5,0.0,29.0
SanAntonio,2024-12-11 08:00:00,34.3,74,26.9,2.3,0.0,28.7
SanAntonio,2024-12-11 09:00:00,34.9,75,27.8,1.9,43.0,29.7
SanAntonio,2024-12-11 10:00:00,43.4,72,34.9,3.2,214.0,38.7
SanAntonio,2024-12-11 11:00:00,51.9,45,31.2,4.0,407.0,46.3
SanAntonio,2024-12-11 12:00:00,57.6,27,23.8,4.1,561.0,51.1
SanAntonio,2024-12-11 13:00:00,60.9,20,19.5,1.8,655.0,56.0
SanAntonio,2024-12-11 14:00:00,62.8,21,22.3,4.6,682.0,57.2
SanAntonio,2024-12-11 15:00:00,64.1,19,20.9,1.8,636.0,59.1
SanAntonio,2024-12-11 16:00:00,64.0,19,20.9,3.0,528.0,57.5
